Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
8/10/16,Monmouth University,14,Do you feel your own personal way of life is or is not under threat from the policies of the Democratic Party?,US,803,Phone,Registered,69.14,9.08,1,National,206,4
8/10/16,Monmouth University,15,Do you feel your own personal way of life is or is not under threat from the policies of the Republican Party?,US,803,Phone,Registered,69.14,9.08,1,National,206,4
8/10/16,Monmouth University,16,Do you feel your own personal way of life is or is not under threat from the prospect of Hillary Clinton becoming president?,US,803,Phone,Registered,62.11,10.31,1,National,206,2
8/10/16,Monmouth University,17,Do you feel your own personal way of life is or is not under threat from the prospect of Donald Trump becoming president?,US,803,Phone,Registered,69.46,9.28,1,National,206,2
8/10/16,Monmouth University,18,"Recent indicators have shown that the U.S. economy has been growing, including lower unemployment, higher productivity, and a record high Dow Jones average. How much has your family benefitted from this economic upturn a great deal, some, not much, or not at all?",US,803,Phone,Registered,47.29,12,1,National,206,3
8/16/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",Florida,402,Phone,Likely,35.39,15.78,0,State,207,6
8/16/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Florida,402,Phone,Likely,59.1,10.98,0,State,207,6
8/16/16,Monmouth University,3,"If the election for U.S. Senate was today, who would you vote for if the candidates were Marco Rubio the Republican, Patrick Murphy the Democrat, or some other candidate?",Florida,402,Phone,Likely,37.37,15.25,0,State,207,6
8/16/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Marco Rubio or Patrick Murphy?",Florida,402,Phone,Likely,59.1,10.98,0,State,207,6
8/16/16,Monmouth University,5,"If the election for U.S. Senate was today, who would you vote for if the candidates were Marco Rubio the Republican, Alan Grayson the Democrat, or some other candidate?",Florida,402,Phone,Likely,37.37,15.25,0,State,207,6
8/16/16,Monmouth University,6,"If you had to vote for one of the following candidates at this moment, who do you lean toward Marco Rubio or Alan Grayson?",Florida,402,Phone,Likely,59.1,10.98,0,State,207,6
8/16/16,Monmouth University,7,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Florida,402,Phone,Likely,37.28,14.52,0,State,207,7
8/16/16,Monmouth University,8,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Florida,402,Phone,Likely,33.47,13.06,0,State,207,7
8/16/16,Monmouth University,9,Who do you trust more to handle the economy and jobs Donald Trump or Hillary Clinton?,Florida,402,Phone,Likely,74.27,6.88,0,State,207,4
8/16/16,Monmouth University,10,Who do you trust more to handle the threat of terrorism on U.S. soil Donald Trump or Hillary Clinton?,Florida,402,Phone,Likely,71.78,7.97,0,State,207,2
8/16/16,Monmouth University,11,"Turning to the Senate race: Is your general impression of Marco Rubio favorable or unfavorable, or do you have no opinion of him?",Florida,402,Phone,Likely,40.04,13.39,0,State,207,7
8/16/16,Monmouth University,12,"Is your general impression of Patrick Murphy favorable or unfavorable, or do you have no opinion of him?",Florida,402,Phone,Likely,38.17,12.41,0,State,207,7
8/16/16,Monmouth University,13,"Is your general impression of Alan Grayson favorable or unfavorable, or do you have no opinion of him?",Florida,402,Phone,Likely,38.17,12.41,0,State,207,7
8/16/16,Monmouth University,14,Do you approve or disapprove of the job Marco Rubio is doing as U.S. senator?,Florida,402,Phone,Likely,61.89,8.35,0,State,207,5
8/16/16,Monmouth University,15,Do you think the reason Marco Rubio decided to run for re-election to the Senate is more to serve the public or more to improve his chances for a future presidential run?,Florida,402,Phone,Likely,50.1,14.22,0,State,207,6
8/16/16,Monmouth University,16,Have you heard that Marco Rubio decided to endorse Donald Trump for president or have you not heard about this?,Florida,402,Phone,Likely,68.1,8.73,0,State,207,7
8/16/16,Monmouth University,17,"Does Rubio's endorsement of Trump make you more likely or less likely to vote for Rubio, or does it have no impact on your Senate vote?",Florida,402,Phone,Likely,69.76,10.24,0,State,207,6
8/16/16,Monmouth University,18,"Does Rubio's endorsement of Trump make you more likely or less likely to vote for Trump, or does it have no impact on your presidential vote?",Florida,402,Phone,Likely,66.63,10.67,0,State,207,6
8/17/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?",Indiana,402,Phone,Likely,30.9,14.91,0,State,208,6
8/17/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Indiana,402,Phone,Likely,59.1,10.98,0,State,208,6
8/17/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Todd Young the Republican, Evan Bayh the Democrat, or Lucy Brenton the Libertarian?",Indiana,402,Phone,Likely,46.1,13.04,0,State,208,6
8/17/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Todd Young or Evan Bayh?",Indiana,402,Phone,Likely,73.2,9.01,0,State,208,6
8/17/16,Monmouth University,5,"If the election for Governor was today, would you vote for Eric Holcomb the Republican, John Gregg the Democrat, or Rex Bell the Libertarian?",Indiana,402,Phone,Likely,41.48,13.44,0,State,208,6
8/17/16,Monmouth University,6,"If you had to vote for one of the following candidates at this moment, who do you lean toward Eric Holcomb or John Gregg?",Indiana,402,Phone,Likely,66.15,10,0,State,208,6
8/17/16,Monmouth University,7,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Indiana,402,Phone,Likely,37.28,14.52,0,State,208,7
8/17/16,Monmouth University,8,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Indiana,402,Phone,Likely,33.47,13.06,0,State,208,7
8/17/16,Monmouth University,9,Who do you trust more to handle the economy and jobs Donald Trump or Hillary Clinton?,Indiana,402,Phone,Likely,74.27,6.88,0,State,208,4
8/17/16,Monmouth University,10,Who do you trust more to handle the threat of terrorism on U.S. soil Donald Trump or Hillary Clinton?,Indiana,402,Phone,Likely,71.78,7.97,0,State,208,2
8/17/16,Monmouth University,11,Do you approve or disapprove of the job Mike Pence is doing as governor?,Indiana,402,Phone,Likely,71.77,6.73,0,State,208,5
8/17/16,Monmouth University,12,"Does agreeing to be Trump's running mate make you think more highly or less highly of Mike Pence personally, or does it have no impact on your opinion of him?",Indiana,402,Phone,Likely,66.21,11.73,0,State,208,1
8/17/16,Monmouth University,13,"Turning to the Senate race: Is your general impression of Todd Young favorable or unfavorable, or do you have no opinion of him?",Indiana,402,Phone,Likely,47.39,12.36,0,State,208,7
8/17/16,Monmouth University,14,"Is your general impression of Evan Bayh favorable or unfavorable, or do you have no opinion of him?",Indiana,402,Phone,Likely,47.56,11.1,0,State,208,7
8/17/16,Monmouth University,15,Do you think the reason Evan Bayh decided to run for the Senate again is more to serve the public or more because he just wanted to get back into politics?,Indiana,402,Phone,Likely,63.48,12.11,0,State,208,2
8/17/16,Monmouth University,16,The Democratic nominee for Senate and the Republican nominee for governor were chosen by party committees rather than the voters. Does this bother you or not bother you?,Indiana,402,Phone,Likely,47.6,10.1,0,State,208,6
8/22/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?",Ohio,402,Phone,Likely,28,17.05,0,State,209,6
8/22/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Ohio,402,Phone,Likely,59.1,10.98,0,State,209,6
8/22/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Rob Portman the Republican, Ted Strickland the Democrat, or some other candidate?",Ohio,402,Phone,Likely,48.53,12.45,0,State,209,6
8/22/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Rob Portman or Ted Strickland?",Ohio,402,Phone,Likely,66.15,10,0,State,209,6
8/22/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Ohio,402,Phone,Likely,37.28,14.52,0,State,209,7
8/22/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Ohio,402,Phone,Likely,33.47,13.06,0,State,209,7
8/22/16,Monmouth University,7,Do you think Donald Trump as president would do a good job or bad job of looking out for the little guy?,Ohio,402,Phone,Likely,80.68,7.47,0,State,209,4
8/22/16,Monmouth University,8,Do you think Hillary Clinton as president would do a good job or bad job of looking out for the little guy?,Ohio,402,Phone,Likely,72.99,8.54,0,State,209,4
8/22/16,Monmouth University,9,Who would you have voted for if the presidential election had been between John Kasich and Hillary Clinton?,Ohio,402,Phone,Likely,56.97,9.79,0,State,209,6
8/22/16,Monmouth University,10,"Governor Kasich said he cannot support Donald Trump for president. Does this make you think more highly or less highly of Kasich personally, or does it have no impact on your opinion of him?",Ohio,402,Phone,Likely,65.17,8.39,0,State,209,1
8/22/16,Monmouth University,11,"Turning to the Senate race: Is your general impression of Rob Portman favorable or unfavorable, or do you have no opinion of him?",Ohio,402,Phone,Likely,43.72,12.88,0,State,209,7
8/22/16,Monmouth University,12,"Is your general impression of Ted Strickland favorable or unfavorable, or do you have no opinion of him?",Ohio,402,Phone,Likely,42.87,11.75,0,State,209,7
8/22/16,Monmouth University,13,Do you approve or disapprove of the job Rob Portman is doing as U.S. senator?,Ohio,402,Phone,Likely,67.53,7.57,0,State,209,5
8/22/16,Monmouth University,14,"How much do you trust Rob Portman to represent the interests of workers in the state a lot, a little, or not at all?",Ohio,402,Phone,Likely,80.25,8.03,0,State,209,1
8/22/16,Monmouth University,15,"How much do you trust Ted Strickland to represent the interests of workers in the state a lot, a little, or not at all?",Ohio,402,Phone,Likely,80.25,8.03,0,State,209,1
8/23/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?",Missouri,401,Phone,Likely,30.9,14.91,0,State,210,6
8/23/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Missouri,401,Phone,Likely,59.1,10.98,0,State,210,6
8/23/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Roy Blunt the Republican, Jason Kander the Democrat, or Jonathan Dine the Libertarian?",Missouri,401,Phone,Likely,39.33,13.98,0,State,210,6
8/23/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Roy Blunt or Jason Kander?",Missouri,401,Phone,Likely,66.15,10,0,State,210,6
8/23/16,Monmouth University,5,"If the election for governor was today, would you vote for Eric Greitens the Republican, Chris Koster the Democrat, or Cisse Spragins the Libertarian?",Missouri,401,Phone,Likely,27.38,15.4,0,State,210,6
8/23/16,Monmouth University,6,"If you had to vote for one of the following candidates at this moment, who do you lean toward Eric Greitens or Chris Koster?",Missouri,401,Phone,Likely,59.1,10.98,0,State,210,6
8/23/16,Monmouth University,7,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,37.28,14.52,0,State,210,7
8/23/16,Monmouth University,8,"Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,42.87,11.75,0,State,210,7
8/23/16,Monmouth University,9,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Missouri,401,Phone,Likely,33.47,13.06,0,State,210,7
8/23/16,Monmouth University,10,Do you think Donald Trump as president would do a good job or bad job of looking out for the little guy?,Missouri,401,Phone,Likely,80.68,7.47,0,State,210,4
8/23/16,Monmouth University,11,Do you think Hillary Clinton as president would do a good job or bad job of looking out for the little guy?,Missouri,401,Phone,Likely,72.99,8.54,0,State,210,4
8/23/16,Monmouth University,12,Who would do a better job handling race relations in the country Donald Trump or Hillary Clinton?,Missouri,401,Phone,Likely,55.22,9.78,0,State,210,4
8/23/16,Monmouth University,13,"Turning to the Senate race: Is your general impression of Roy Blunt favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,47.39,12.36,0,State,210,7
8/23/16,Monmouth University,14,"Is your general impression of Jason Kander favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,38.17,12.41,0,State,210,7
8/23/16,Monmouth University,15,Do you approve or disapprove of the job Roy Blunt is doing as U.S. senator?,Missouri,401,Phone,Likely,73.17,6.78,0,State,210,5
8/23/16,Monmouth University,16,"Turning to the governor's race: Is your general impression of Eric Greitens favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,34.43,14.42,0,State,210,7
8/23/16,Monmouth University,17,"Is your general impression of Chris Koster favorable or unfavorable, or do you have no opinion of him?",Missouri,401,Phone,Likely,42.87,11.75,0,State,210,7
8/23/16,Monmouth University,18,Who would do a better job handling race relations in Missouri Eric Greitens or Chris Koster?,Missouri,401,Phone,Likely,53.12,9.82,0,State,210,7
8/24/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?",North Carolina,401,Phone,Likely,30.9,14.91,0,State,211,6
8/24/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",North Carolina,401,Phone,Likely,59.1,10.98,0,State,211,6
8/24/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Richard Burr the Republican, Deborah Ross the Democrat, or Sean Haugh the Libertarian?",North Carolina,401,Phone,Likely,46.1,13.04,0,State,211,6
8/24/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Richard Burr or Deborah Ross?",North Carolina,401,Phone,Likely,66.15,10,0,State,211,6
8/24/16,Monmouth University,5,"If the election for governor was today, would you vote for Pat McCrory the Republican, Roy Cooper the Democrat, or Lon Cecil the Libertarian?",North Carolina,401,Phone,Likely,34.43,14.42,0,State,211,6
8/24/16,Monmouth University,6,"If you had to vote for one of the following candidates at this moment, who do you lean toward Pat McCrory or Roy Cooper?",North Carolina,401,Phone,Likely,62.63,10.49,0,State,211,6
8/24/16,Monmouth University,7,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",North Carolina,401,Phone,Likely,37.28,14.52,0,State,211,7
8/24/16,Monmouth University,8,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",North Carolina,401,Phone,Likely,33.47,13.06,0,State,211,7
8/24/16,Monmouth University,9,Do you think Donald Trump as president would do a good job or bad job of looking out for the little guy?,North Carolina,401,Phone,Likely,80.68,7.47,0,State,211,4
8/24/16,Monmouth University,10,Do you think Hillary Clinton as president would do a good job or bad job of looking out for the little guy?,North Carolina,401,Phone,Likely,72.99,8.54,0,State,211,4
8/24/16,Monmouth University,11,"Turning to the Senate race: Is your general impression of Richard Burr favorable or unfavorable, or do you have no opinion of him?",North Carolina,401,Phone,Likely,47.39,12.36,0,State,211,7
8/24/16,Monmouth University,12,"Is your general impression of Deborah Ross favorable or unfavorable, or do you have no opinion of her?",North Carolina,401,Phone,Likely,38.17,12.41,0,State,211,7
8/24/16,Monmouth University,13,Do you approve or disapprove of the job Richard Burr is doing as U.S. senator?,North Carolina,401,Phone,Likely,73.17,6.78,0,State,211,5
8/24/16,Monmouth University,14,"Turning to the governor's race: Is your general impression of Pat McCrory favorable or unfavorable, or do you have no opinion of him?",North Carolina,401,Phone,Likely,37.95,13.93,0,State,211,7
8/24/16,Monmouth University,15,"Is your general impression of Roy Cooper favorable or unfavorable, or do you have no opinion of him?",North Carolina,401,Phone,Likely,42.87,11.75,0,State,211,7
8/24/16,Monmouth University,16,Do you approve or disapprove of the job Pat McCrory is doing as governor?,North Carolina,401,Phone,Likely,59.68,8.41,0,State,211,5
8/24/16,Monmouth University,17,Do you approve or disapprove of H.B. 2 the state law that prohibits local governments from allowing transgendered people to use the public restroom of their choice?,North Carolina,401,Phone,Likely,47.83,13.3,0,State,211,3
8/24/16,Monmouth University,18,"Regardless of whether you approve of the law do you think passing H.B. 2 has been good or bad for North Carolina's reputation nationally, or has it had no impact on the state's reputation?",North Carolina,401,Phone,Likely,41.05,16.48,0,State,211,1
8/29/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",US,802,Phone,Registered,35.39,15.78,1,National,212,6
8/29/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",US,802,Phone,Registered,59.1,10.98,1,National,212,6
8/29/16,Monmouth University,3,"Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",US,802,Phone,Registered,42.87,11.75,1,National,212,7
8/29/16,Monmouth University,4,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",US,802,Phone,Registered,33.47,13.06,1,National,212,7
8/29/16,Monmouth University,5,"To the best of your knowledge, has Donald Trump released his tax returns to the public, or not?",US,802,Phone,Registered,80.47,6.51,1,National,212,2
8/29/16,Monmouth University,6,"To the best of your knowledge, has Hillary Clinton released her tax returns to the public, or not?",US,802,Phone,Registered,71.07,7.82,1,National,212,2
8/29/16,Monmouth University,7,"How important is it to you that presidential candidates release their tax returns very important, somewhat important, or not important?",US,802,Phone,Registered,30.03,14.04,1,National,212,2
8/29/16,Monmouth University,8,"As of today, Donald Trump has not released his taxes because he says they are going through a routine I.R.S. audit. Do you think he is keeping his taxes private because of the audit process or because there is something in those returns he doesn't want the public to know?",US,802,Phone,Registered,64.83,10.55,1,National,212,2
8/29/16,Monmouth University,9,"Turning to the other candidate, Are you aware that the Clinton family has its own non-profit foundation, or haven't you heard about this before?",US,802,Phone,Registered,56.25,11.62,1,National,212,7
8/29/16,Monmouth University,10,Do you think Hillary Clinton gave special treatment to big donors of the Clinton Foundation when she was Secretary of State or did she do nothing out of the ordinary in the way she treated them?,US,802,Phone,Registered,50.45,15.17,1,National,212,4
8/30/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",Pennsylvania,402,Phone,Likely,35.39,15.78,0,State,213,6
8/30/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Pennsylvania,402,Phone,Likely,59.1,10.98,0,State,213,6
8/30/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Pat Toomey the Republican, Katie McGinty the Democrat, or Edward Clifford the Libertarian?",Pennsylvania,402,Phone,Likely,35.95,14.46,0,State,213,6
8/30/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Pat Toomey or Katie McGinty?",Pennsylvania,402,Phone,Likely,62.63,10.49,0,State,213,6
8/30/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Pennsylvania,402,Phone,Likely,37.28,14.52,0,State,213,7
8/30/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Pennsylvania,402,Phone,Likely,33.47,13.06,0,State,213,7
8/30/16,Monmouth University,7,Do you think Donald Trump as president would do a good job or bad job of looking out for the little guy?,Pennsylvania,402,Phone,Likely,80.68,7.47,0,State,213,4
8/30/16,Monmouth University,8,Do you think Hillary Clinton as president would do a good job or bad job of looking out for the little guy?,Pennsylvania,402,Phone,Likely,72.99,8.54,0,State,213,4
8/30/16,Monmouth University,9,"Turning to the Senate race: Is your general impression of Pat Toomey favorable or unfavorable, or do you have no opinion of him?",Pennsylvania,402,Phone,Likely,47.39,12.36,0,State,213,7
8/30/16,Monmouth University,10,"Is your general impression of Katie McGinty favorable or unfavorable, or do you have no opinion of her?",Pennsylvania,402,Phone,Likely,33.47,13.06,0,State,213,7
8/30/16,Monmouth University,11,Do you approve or disapprove of the job Pat Toomey is doing as U.S. senator?,Pennsylvania,402,Phone,Likely,73.17,6.78,0,State,213,5
8/30/16,Monmouth University,12,"Is Pat Toomey too supportive of Donald Trump, not supportive enough, or does he give the right amount of support to Trump?",Pennsylvania,402,Phone,Likely,76.83,8.01,0,State,213,7
8/30/16,Monmouth University,13,"Is Katie McGinty too supportive of Hillary Clinton, not supportive enough, or does she give the right amount of support to Clinton?",Pennsylvania,402,Phone,Likely,53.76,11.23,0,State,213,7
8/31/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",Wisconsin,404,Phone,Likely,35.39,15.78,0,State,214,6
8/31/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Wisconsin,404,Phone,Likely,59.1,10.98,0,State,214,6
8/31/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Ron Johnson the Republican, Russ Feingold the Democrat, or Phil Anderson the Libertarian?",Wisconsin,404,Phone,Likely,39.33,13.98,0,State,214,6
8/31/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Ron Johnson or Russ Feingold?",Wisconsin,404,Phone,Likely,66.15,10,0,State,214,6
8/31/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Wisconsin,404,Phone,Likely,37.28,14.52,0,State,214,7
8/31/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Wisconsin,404,Phone,Likely,33.47,13.06,0,State,214,7
8/31/16,Monmouth University,7,Do you think Donald Trump as president would do a good job or bad job of looking out for the little guy?,Wisconsin,404,Phone,Likely,80.68,7.47,0,State,214,4
8/31/16,Monmouth University,8,Do you think Hillary Clinton as president would do a good job or bad job of looking out for the little guy?,Wisconsin,404,Phone,Likely,72.99,8.54,0,State,214,4
8/31/16,Monmouth University,9,"Turning to the Senate race: Is your general impression of Ron Johnson favorable or unfavorable, or do you have no opinion of him?",Wisconsin,404,Phone,Likely,43.72,12.88,0,State,214,7
8/31/16,Monmouth University,10,"Is your general impression of Russ Feingold favorable or unfavorable, or do you have no opinion of him?",Wisconsin,404,Phone,Likely,42.87,11.75,0,State,214,7
8/31/16,Monmouth University,11,Do you approve or disapprove of the job Ron Johnson is doing as U.S. senator?,Wisconsin,404,Phone,Likely,67.53,7.57,0,State,214,5
8/31/16,Monmouth University,12,"Is Ron Johnson too supportive of Donald Trump, not supportive enough, or does he give the right amount of support to Trump?",Wisconsin,404,Phone,Likely,72.99,8.54,0,State,214,7
8/31/16,Monmouth University,13,"Is Russ Feingold too supportive of Hillary Clinton, not supportive enough, or does he give the right amount of support to Clinton?",Wisconsin,404,Phone,Likely,61.45,10.15,0,State,214,7
8/31/16,Monmouth University,14,On another topic: Who would do a better job handling race relations in the country Donald Trump or Hillary Clinton?,Wisconsin,404,Phone,Likely,46.95,11.68,0,State,214,4
9/14/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian or would you choose the option for none of these candidates?",Nevada,406,Phone,Likely,31.12,17.61,0,State,215,6
9/14/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Nevada,406,Phone,Likely,59.1,10.98,0,State,215,6
9/14/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Joe Heck the Republican, Catherine Cortez Masto the Democrat, or Tom Jones of the Independent American Party or would you choose the option for none of these candidates?",Nevada,406,Phone,Likely,32.99,18.6,0,State,215,6
9/14/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Joe Heck or Catherine Cortez Masto?",Nevada,406,Phone,Likely,59.64,11.15,0,State,215,6
9/14/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Nevada,406,Phone,Likely,37.28,14.52,0,State,215,7
9/14/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Nevada,406,Phone,Likely,33.47,13.06,0,State,215,7
9/14/16,Monmouth University,7,"Turning to the Senate race: Is your general impression of Joe Heck favorable or unfavorable, or do you have no opinion of him?",Nevada,406,Phone,Likely,47.39,12.36,0,State,215,7
9/14/16,Monmouth University,8,"Is your general impression of Catherine Cortez Masto favorable or unfavorable, or do you have no opinion of her?",Nevada,406,Phone,Likely,31.71,13.56,0,State,215,7
9/14/16,Monmouth University,9,"How much influence do special interest groups have over Joe Heck too much, too little, or the right amount?",Nevada,406,Phone,Likely,76.23,7.35,0,State,215,1
9/14/16,Monmouth University,10,"How much influence do special interest groups have over Catherine Cortez Masto too much, too little, or the right amount?",Nevada,406,Phone,Likely,59.64,9.91,0,State,215,1
9/14/16,Monmouth University,11,Do you approve or disapprove of the job Harry Reid is doing as U.S. senator?,Nevada,406,Phone,Likely,67.53,7.57,0,State,215,5
9/15/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",Iowa,404,Phone,Likely,35.39,15.78,0,State,216,6
9/15/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Iowa,404,Phone,Likely,59.1,10.98,0,State,216,6
9/15/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Chuck Grassley the Republican, Patty Judge the Democrat, or some other candidate?",Iowa,404,Phone,Likely,48.53,12.45,0,State,216,6
9/15/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Chuck Grassley or Patty Judge?",Iowa,404,Phone,Likely,66.15,10,0,State,216,6
9/15/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Iowa,404,Phone,Likely,37.28,14.52,0,State,216,7
9/15/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Iowa,404,Phone,Likely,33.47,13.06,0,State,216,7
9/15/16,Monmouth University,7,"Turning to the Senate race: Is your general impression of Chuck Grassley favorable or unfavorable, or do you have no opinion of him?",Iowa,404,Phone,Likely,43.72,12.88,0,State,216,7
9/15/16,Monmouth University,8,"Is your general impression of Patty Judge favorable or unfavorable, or do you have no opinion of her?",Iowa,404,Phone,Likely,42.87,11.75,0,State,216,7
9/15/16,Monmouth University,9,Do you approve or disapprove of the job Chuck Grassley is doing as U.S. senator?,Iowa,404,Phone,Likely,67.53,7.57,0,State,216,5
9/19/16,Monmouth University,1,"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?",Georgia,401,Phone,Likely,30.9,14.91,0,State,217,6
9/19/16,Monmouth University,2,"If you had to vote for one of the following candidates at this moment, who do you lean toward Donald Trump or Hillary Clinton?",Georgia,401,Phone,Likely,59.1,10.98,0,State,217,6
9/19/16,Monmouth University,3,"If the election for U.S. Senate was today, would you vote for Johnny Isakson the Republican, Jim Barksdale the Democrat, or Allen Buckley the Libertarian?",Georgia,401,Phone,Likely,35.95,14.46,0,State,217,6
9/19/16,Monmouth University,4,"If you had to vote for one of the following candidates at this moment, who do you lean toward Johnny Isakson or Jim Barksdale?",Georgia,401,Phone,Likely,62.63,10.49,0,State,217,6
9/19/16,Monmouth University,5,"Regardless of who you may support for president: Is your general impression of Donald Trump favorable or unfavorable, or do you have no opinion of him?",Georgia,401,Phone,Likely,37.28,14.52,0,State,217,7
9/19/16,Monmouth University,6,"Is your general impression of Hillary Clinton favorable or unfavorable, or do you have no opinion of her?",Georgia,401,Phone,Likely,33.47,13.06,0,State,217,7
